,neuron_idx,ctrl_cell_class,damgo_cell_class,gnap01_cell_class,gnap03_cell_class,gnap05_cell_class,damgo_gnap01_cell_class,damgo_gnap03_cell_class,damgo_gnap05_cell_class,num_exc_inputs,num_inh_inputs
68,68,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
69,69,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,tonic,6.0,1.0
70,70,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
71,71,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
72,72,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,5.0,1.0
73,73,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
74,74,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
75,75,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,0.0
76,76,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,0.0
77,77,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
78,78,tonic,burst,tonic,tonic,tonic,burst,burst,tonic,2.0,1.0
79,79,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,1.0
80,80,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
81,81,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
82,82,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
83,83,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
84,84,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
85,85,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
86,86,tonic,burst,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
87,87,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
88,88,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,7.0,1.0
89,89,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
90,90,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
91,91,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
92,92,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,2.0
93,93,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,2.0,0.0
94,94,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
95,95,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
96,96,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
97,97,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
98,98,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
99,99,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
100,100,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
101,101,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
102,102,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
103,103,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
104,104,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
105,105,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,0.0,1.0
106,106,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,2.0
107,107,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
108,108,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
109,109,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,0.0
110,110,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
111,111,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
112,112,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
113,113,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,1.0
114,114,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
115,115,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,2.0
116,116,tonic,quiescent,tonic,tonic,tonic,quiescent,tonic,tonic,1.0,1.0
117,117,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
118,118,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
119,119,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
120,120,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,1.0,0.0
121,121,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
122,122,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
123,123,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,2.0,1.0
124,124,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
125,125,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
126,126,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
127,127,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
128,128,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,1.0,0.0
129,129,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
130,130,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,2.0
131,131,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
132,132,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
133,133,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
134,134,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
135,135,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,3.0
136,136,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
137,137,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,2.0
138,138,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
139,139,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
140,140,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,1.0,0.0
141,141,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
142,142,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,3.0
143,143,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
144,144,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
145,145,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
146,146,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
147,147,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
148,148,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
149,149,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
150,150,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,2.0
151,151,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
152,152,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
153,153,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,0.0
154,154,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
155,155,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,7.0,0.0
156,156,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,3.0
157,157,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
158,158,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,8.0,1.0
159,159,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
160,160,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
161,161,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
162,162,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,1.0
163,163,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,5.0,1.0
164,164,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,1.0
165,165,tonic,quiescent,tonic,tonic,tonic,quiescent,quiescent,burst,2.0,0.0
166,166,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
167,167,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
168,168,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,2.0
169,169,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
170,170,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
171,171,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
172,172,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
173,173,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
174,174,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
175,175,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
176,176,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
177,177,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
178,178,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
179,179,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
180,180,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
181,181,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
182,182,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
183,183,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
184,184,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
185,185,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,1.0
186,186,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,2.0
187,187,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,6.0,0.0
188,188,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
189,189,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,2.0
190,190,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,tonic,1.0,0.0
191,191,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
192,192,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
193,193,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
194,194,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,2.0
195,195,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
196,196,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
197,197,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
198,198,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
199,199,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
200,200,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,7.0,1.0
201,201,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,6.0,1.0
202,202,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
203,203,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
204,204,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,0.0
205,205,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
206,206,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
207,207,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
208,208,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
209,209,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,2.0
210,210,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
211,211,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,1.0
212,212,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
213,213,burst,quiescent,burst,tonic,tonic,quiescent,quiescent,burst,4.0,1.0
214,214,burst,quiescent,burst,burst,burst,quiescent,burst,burst,3.0,1.0
215,215,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
216,216,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
217,217,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,3.0,0.0
218,218,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
219,219,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
220,220,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,2.0
221,221,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
222,222,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
223,223,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
224,224,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
225,225,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
226,226,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
227,227,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,2.0
228,228,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,3.0,0.0
229,229,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
230,230,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,5.0,1.0
231,231,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
232,232,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
233,233,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,2.0
234,234,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,2.0
235,235,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
236,236,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
237,237,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
238,238,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
239,239,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
240,240,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
241,241,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
242,242,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
243,243,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
244,244,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,0.0
245,245,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
246,246,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
247,247,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
248,248,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
249,249,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
250,250,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
251,251,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
252,252,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
253,253,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
254,254,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
255,255,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
256,256,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,1.0
257,257,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
258,258,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
259,259,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
260,260,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
261,261,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
262,262,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
263,263,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
264,264,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,6.0,0.0
265,265,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,0.0
266,266,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
267,267,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
268,268,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,1.0
269,269,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,8.0,0.0
270,270,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
271,271,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
272,272,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
273,273,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,2.0
274,274,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
275,275,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
276,276,burst,quiescent,burst,tonic,tonic,quiescent,quiescent,burst,2.0,1.0
277,277,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,0.0
278,278,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
279,279,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
280,280,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
281,281,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,1.0
282,282,tonic,quiescent,tonic,tonic,tonic,quiescent,tonic,tonic,2.0,1.0
283,283,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
284,284,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
285,285,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
286,286,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
287,287,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
288,288,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
289,289,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
290,290,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
291,291,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
292,292,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
293,293,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,4.0
294,294,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
295,295,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
296,296,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,0.0
297,297,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,6.0,0.0
298,298,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
299,299,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,1.0
