,neuron_idx,ctrl_cell_class,damgo_cell_class,gnap01_cell_class,gnap03_cell_class,gnap05_cell_class,damgo_gnap01_cell_class,damgo_gnap03_cell_class,damgo_gnap05_cell_class,num_exc_inputs,num_inh_inputs
68,68,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,0.0
69,69,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
70,70,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
71,71,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
72,72,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
73,73,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
74,74,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
75,75,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
76,76,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
77,77,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
78,78,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,3.0
79,79,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
80,80,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,2.0,2.0
81,81,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,7.0,0.0
82,82,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,1.0
83,83,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
84,84,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
85,85,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
86,86,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
87,87,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,tonic,1.0,0.0
88,88,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
89,89,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
90,90,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
91,91,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,2.0
92,92,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,2.0
93,93,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,3.0
94,94,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
95,95,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
96,96,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
97,97,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
98,98,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,1.0
99,99,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
100,100,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
101,101,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
102,102,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
103,103,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,1.0
104,104,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
105,105,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
106,106,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
107,107,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,1.0
108,108,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,3.0
109,109,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,5.0,1.0
110,110,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
111,111,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
112,112,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
113,113,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,1.0
114,114,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
115,115,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,3.0
116,116,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,2.0
117,117,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
118,118,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
119,119,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
120,120,burst,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,3.0
121,121,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,4.0
122,122,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
123,123,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
124,124,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
125,125,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
126,126,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,1.0
127,127,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
128,128,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
129,129,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
130,130,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
131,131,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
132,132,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
133,133,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
134,134,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
135,135,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
136,136,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
137,137,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,1.0,1.0
138,138,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
139,139,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
140,140,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
141,141,burst,quiescent,burst,burst,burst,quiescent,burst,burst,6.0,1.0
142,142,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
143,143,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
144,144,tonic,burst,tonic,tonic,tonic,burst,burst,tonic,4.0,3.0
145,145,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
146,146,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
147,147,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
148,148,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
149,149,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,2.0
150,150,tonic,tonic,tonic,tonic,tonic,burst,burst,burst,2.0,2.0
151,151,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
152,152,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
153,153,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
154,154,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
155,155,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
156,156,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
157,157,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
158,158,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
159,159,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,0.0
160,160,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
161,161,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,1.0
162,162,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
163,163,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
164,164,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
165,165,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
166,166,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
167,167,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
168,168,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
169,169,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
170,170,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
171,171,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
172,172,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
173,173,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
174,174,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
175,175,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
176,176,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,1.0,2.0
177,177,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
178,178,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,2.0
179,179,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
180,180,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
181,181,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,0.0
182,182,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
183,183,tonic,burst,tonic,tonic,tonic,burst,burst,tonic,3.0,0.0
184,184,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,2.0
185,185,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,1.0,0.0
186,186,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,1.0
187,187,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,1.0
188,188,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
189,189,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,2.0,0.0
190,190,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
191,191,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
192,192,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,2.0
193,193,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
194,194,tonic,quiescent,tonic,tonic,tonic,quiescent,quiescent,burst,2.0,1.0
195,195,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,2.0
196,196,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
197,197,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,0.0
198,198,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
199,199,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
200,200,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
201,201,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,2.0
202,202,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
203,203,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,3.0
204,204,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
205,205,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
206,206,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
207,207,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
208,208,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
209,209,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
210,210,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
211,211,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
212,212,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,0.0
213,213,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
214,214,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,1.0
215,215,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
216,216,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
217,217,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
218,218,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
219,219,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
220,220,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,2.0,1.0
221,221,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
222,222,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
223,223,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
224,224,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
225,225,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
226,226,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,3.0
227,227,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
228,228,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
229,229,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
230,230,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
231,231,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
232,232,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
233,233,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
234,234,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
235,235,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
236,236,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
237,237,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,1.0
238,238,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
239,239,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
240,240,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,2.0
241,241,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
242,242,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
243,243,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
244,244,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,2.0
245,245,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
246,246,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,7.0,1.0
247,247,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
248,248,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,1.0,1.0
249,249,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
250,250,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
251,251,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
252,252,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
253,253,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,5.0,1.0
254,254,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,2.0
255,255,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
256,256,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
257,257,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,1.0
258,258,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
259,259,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
260,260,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
261,261,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
262,262,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
263,263,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,0.0
264,264,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
265,265,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
266,266,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
267,267,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
268,268,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
269,269,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
270,270,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
271,271,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
272,272,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
273,273,tonic,burst,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
274,274,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
275,275,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
276,276,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
277,277,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
278,278,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
279,279,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
280,280,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
281,281,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
282,282,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,4.0
283,283,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
284,284,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
285,285,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
286,286,tonic,burst,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
287,287,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
288,288,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,3.0,2.0
289,289,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
290,290,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,2.0
291,291,tonic,quiescent,tonic,tonic,tonic,quiescent,quiescent,burst,4.0,1.0
292,292,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,3.0,0.0
293,293,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,2.0
294,294,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
295,295,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
296,296,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,2.0
297,297,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
298,298,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,tonic,1.0,0.0
299,299,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
