,neuron_idx,ctrl_cell_class,damgo_cell_class,gnap01_cell_class,gnap03_cell_class,gnap05_cell_class,damgo_gnap01_cell_class,damgo_gnap03_cell_class,damgo_gnap05_cell_class,num_exc_inputs,num_inh_inputs
29,29,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,2.0
30,30,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
31,31,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
32,32,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,0.0
33,33,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
34,34,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,1.0
35,35,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
36,36,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
37,37,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
38,38,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
39,39,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
40,40,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
41,41,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
42,42,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,1.0
43,43,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
44,44,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,2.0
45,45,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
46,46,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
47,47,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
48,48,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
49,49,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,1.0
50,50,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
51,51,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
52,52,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
53,53,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
54,54,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
55,55,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
56,56,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,3.0
57,57,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
58,58,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,1.0
59,59,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
60,60,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
61,61,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
62,62,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
63,63,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
64,64,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
65,65,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
66,66,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
67,67,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
68,68,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
69,69,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
70,70,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
71,71,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
72,72,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
73,73,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,2.0
74,74,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
75,75,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
76,76,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
77,77,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,5.0,1.0
78,78,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
79,79,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
80,80,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
81,81,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
82,82,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
83,83,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
84,84,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
85,85,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
86,86,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
87,87,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
88,88,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,0.0
89,89,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
90,90,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
91,91,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
92,92,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
93,93,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
94,94,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
95,95,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
96,96,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,0.0
97,97,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,1.0
98,98,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
99,99,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
100,100,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
101,101,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
102,102,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
103,103,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,2.0
104,104,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
105,105,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
106,106,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,2.0
107,107,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
108,108,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
109,109,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
110,110,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
111,111,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
112,112,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
113,113,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
114,114,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
115,115,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
116,116,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,1.0
117,117,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
118,118,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
119,119,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
120,120,tonic,burst,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
121,121,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
122,122,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
123,123,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
124,124,tonic,tonic,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
125,125,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
126,126,tonic,burst,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
127,127,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
128,128,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
129,129,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,1.0
130,130,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
131,131,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
132,132,tonic,burst,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
133,133,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
134,134,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,0.0
135,135,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
136,136,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
137,137,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
138,138,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
139,139,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
140,140,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
141,141,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
142,142,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
143,143,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
144,144,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,0.0
145,145,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
146,146,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
147,147,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
148,148,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
149,149,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,1.0,0.0
150,150,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
151,151,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
152,152,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
153,153,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
154,154,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
155,155,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
156,156,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
157,157,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
158,158,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
159,159,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,0.0,1.0
160,160,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,2.0
161,161,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,0.0
162,162,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
163,163,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
164,164,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
165,165,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,6.0,1.0
166,166,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
167,167,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
168,168,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
169,169,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
170,170,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
171,171,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
172,172,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
173,173,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
174,174,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
175,175,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
176,176,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,2.0
177,177,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
178,178,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
179,179,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,0.0
180,180,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
181,181,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
182,182,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
183,183,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
184,184,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
185,185,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
186,186,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
187,187,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
188,188,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
189,189,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
190,190,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
191,191,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
192,192,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
193,193,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
194,194,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,0.0
195,195,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
196,196,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
197,197,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
198,198,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
199,199,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
200,200,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
201,201,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,0.0
202,202,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,0.0
203,203,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,1.0
204,204,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
205,205,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
206,206,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
207,207,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
208,208,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,0.0
209,209,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,1.0
210,210,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
211,211,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,tonic,4.0,2.0
212,212,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
213,213,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
214,214,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
215,215,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
216,216,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
217,217,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,2.0
218,218,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
219,219,burst,quiescent,burst,burst,burst,quiescent,burst,burst,4.0,0.0
220,220,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
221,221,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
222,222,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
223,223,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
224,224,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
225,225,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
226,226,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
227,227,tonic,tonic,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
228,228,burst,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,2.0
229,229,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
230,230,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,2.0
231,231,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
232,232,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,1.0
233,233,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
234,234,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
235,235,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
236,236,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
237,237,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
238,238,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
239,239,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,3.0
240,240,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
241,241,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
242,242,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
243,243,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,0.0
244,244,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
245,245,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,1.0
246,246,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
247,247,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
248,248,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
249,249,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
250,250,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
251,251,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
252,252,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,3.0
253,253,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
254,254,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,1.0
255,255,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
256,256,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
257,257,tonic,burst,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
258,258,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
259,259,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,tonic,4.0,1.0
260,260,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,tonic,4.0,3.0
261,261,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
262,262,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
263,263,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
264,264,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
265,265,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
266,266,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
267,267,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
268,268,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
269,269,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
270,270,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
271,271,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
272,272,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
273,273,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
274,274,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,1.0
275,275,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
276,276,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
277,277,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,3.0
278,278,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
279,279,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,3.0
280,280,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
281,281,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,1.0
282,282,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,2.0
283,283,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,0.0
284,284,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
285,285,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
286,286,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
287,287,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
288,288,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,1.0
289,289,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
290,290,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
291,291,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
292,292,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
293,293,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
294,294,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,4.0,0.0
295,295,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,1.0
296,296,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
297,297,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
298,298,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
299,299,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
